businessZones,city,companyFullName,companyShortName,companySize,createTime,district,education,industryField,industryLables,jobNature,positionId,salary,workYear
"['花园桥', '甘家口']",北京,北京大讲台科技有限公司,大讲台,15-50人,2018/4/27 11:16,海淀区,本科,教育,"['地图', '数据挖掘']",兼职,4394420,6k-12k,3-5年
"['高碑店', '四惠', '十里堡']",北京,北京万合天宜影视文化有限公司,万合天宜,150-500人,2018/5/3 12:09,朝阳区,本科,"文化娱乐,移动互联网","['广告营销', 'SPSS']",实习,4479221,2k-4k,应届毕业生
"['西北旺', '马连洼', '上地']",北京,联想（北京）有限公司,联想集团,2000人以上,2018/5/23 11:20,海淀区,本科,"移动互联网,数据服务",[],全职,4528547,4k-6k,1-3年
,北京,北京字节跳动科技有限公司,字节跳动,2000人以上,2018/5/22 20:09,海淀区,本科,"移动互联网,数据服务",[],全职,4240183,15k-30k,3-5年
"['上地', '清河', '小营']",北京,北京金山软件有限公司,金山办公软件,2000人以上,2018/5/22 17:12,海淀区,本科,移动互联网,"['借贷', '互联网金融', '风控', '建模', '量化']",全职,3916526,18k-35k,3-5年
"['中关村', '知春路', '双榆树']",北京,北京国双科技有限公司,Gridsum 国双,500-2000人,2018/5/22 9:55,海淀区,本科,"数据服务,企业服务","['媒体', '社交']",全职,954517,10k-20k,不限
"['西二旗', '西北旺', '上地']",北京,小船出海教育科技（北京）有限公司,作业帮,500-2000人,2018/5/7 12:10,海淀区,本科,"移动互联网,教育",[],全职,4030356,6k-8k,应届毕业生
"['中关村', '苏州街', '苏州桥']",北京,北京新东方迅程网络科技有限公司,新东方在线,500-2000人,2018/4/23 10:29,海淀区,硕士,"移动互联网,教育",[],实习,2197676,1k-2k,不限
,北京,北京京东世纪贸易有限公司,京东集团,2000人以上,2018/5/21 21:30,大兴区,本科,"电子商务,数据服务",[],全职,4195912,7k-12k,1-3年
"['五道口', '学院路', '北航']",北京,世纪禾光科技发展（北京）有限公司,敦煌网,500-2000人,2018/5/8 14:22,海淀区,大专,电子商务,"['金融', '专家', '数学']",全职,4433053,15k-20k,3-5年
,北京,普信恒业科技发展（北京）有限公司,宜信,2000人以上,2018/5/14 13:57,朝阳区,本科,金融,[],全职,4303859,20k-40k,3-5年
,北京,领动启恒数据科技（北京）有限公司,领动启恒,15-50人,2018/5/4 9:48,朝阳区,本科,"移动互联网,金融","['金融', '数据挖掘', '机器学习', '建模']",全职,4364059,10k-14k,1-3年
,北京,深圳市车信数据技术服务有限公司,车信,15-50人,2018/5/2 10:56,海淀区,大专,"移动互联网,数据服务",[],全职,3035383,6k-12k,不限
"['大望路', '大望路', '百子湾', '四惠', '百子湾', '四惠']",北京,时趣互动（北京）科技有限公司,时趣social-touch,500-2000人,2018/5/17 16:15,朝阳区,不限,移动互联网,[],实习,3665459,3k-6k,不限
['知春路'],北京,北京金虫子科技有限公司,金虫子,15-50人,2018/5/10 18:18,海淀区,本科,"移动互联网,金融",[],实习,1215674,4k-8k,不限
,北京,北京微指数科技有限公司,微指数,50-150人,2018/5/4 11:14,朝阳区,本科,数据服务,[],实习,4518362,2k-3k,应届毕业生
,北京,北京启萌教育科技有限公司,启萌教育,150-500人,2018/4/23 9:47,朝阳区,本科,"移动互联网,教育",[],全职,3877233,20k-40k,3-5年
"['北苑', '来广营']",北京,北京善义善美科技有限公司,人人车,2000人以上,2018/5/23 11:45,朝阳区,本科,O2O,"['媒体', '广告', '媒介']",全职,4482988,15k-30k,3-5年
"['望京', '大山子', '酒仙桥']",北京,炫一下（北京）科技有限公司,一下科技,500-2000人,2018/5/14 10:13,朝阳区,本科,"移动互联网,文化娱乐",[],全职,3566564,25k-45k,3-5年
,北京,北京摩拜科技有限公司,mobike摩拜单车,150-500人,2018/5/7 15:04,朝阳区,本科,移动互联网,[],全职,4452410,20k-30k,5-10年
"['西二旗', '龙泽', '回龙观']",北京,北京光宇在线科技有限责任公司,光宇游戏,2000人以上,2018/5/2 17:51,海淀区,本科,游戏,"['游戏', '数据挖掘', '数据管理']",全职,4181519,3k-4k,应届毕业生
"['朝阳门', '朝外', '东四']",北京,玖富金科控股集团有限责任公司,玖富集团,2000人以上,2018/5/21 16:44,朝阳区,本科,金融,"['金融', '可视化']",全职,2776356,18k-30k,3-5年
,北京,北京京东世纪贸易有限公司,京东集团,2000人以上,2018/5/21 21:30,大兴区,本科,"电子商务,数据服务","['电商', '主管', 'SPSS']",全职,3002739,8k-12k,3-5年
"['来广营', '望京', '花家地']",北京,支付宝(杭州)信息技术有限公司,蚂蚁金服集团,2000人以上,2018/5/21 11:26,朝阳区,本科,"金融,移动互联网",[],全职,3692688,25k-50k,3-5年
"['望京', '大山子', '花家地']",北京,北京易数科技有限公司,GrowingIO,150-500人,2018/5/23 10:47,朝阳区,本科,"企业服务,数据服务","['企业服务', 'BI']",全职,1389900,20k-40k,3-5年
,北京,百度在线网络技术（北京）有限公司,百度,2000人以上,2018/4/28 11:40,海淀区,不限,"移动互联网,数据服务","['金融', '广告营销', '数据挖掘', '机器学习']",全职,4177665,15k-30k,3-5年
"['东四', '北新桥', '东直门']",北京,北京卡路里科技有限公司,Keep,150-500人,2018/5/22 17:37,东城区,本科,"社交网络,文化娱乐","['医疗健康', '运营']",全职,4576131,30k-50k,3-5年
,北京,北京江融信科技有限公司,江融信,150-500人,2018/5/22 9:33,朝阳区,本科,"移动互联网,其他","['支付', '大数据', '数据挖掘']",全职,4195262,18k-25k,3-5年
,北京,北京天锋网络科技有限公司,天锋网络,150-500人,2018/5/22 18:37,朝阳区,不限,游戏,"['游戏', '产品经理', '手游']",全职,4134339,8k-12k,1-3年
['中关村'],北京,网易传媒科技（北京）有限公司,网易,2000人以上,2018/5/7 17:46,海淀区,硕士,移动互联网,[],全职,4531024,20k-40k,3-5年
"['国贸', '呼家楼']",北京,悠易互通（北京）广告有限公司,悠易,150-500人,2018/5/23 9:38,朝阳区,本科,广告营销,[],全职,4456795,15k-30k,3-5年
['亦庄'],北京,北京盛世欣兴格力贸易有限公司,格力电器北京销售公司,500-2000人,2018/5/22 15:46,大兴区,本科,其他,"['电商', '高级', '运营', '京东']",全职,2874603,8K-12K,1-3年
,北京,西安华炎信息科技有限公司,西安华炎科技,500-2000人,2018/5/22 14:18,海淀区,本科,"移动互联网,企业服务",[],全职,3828953,5k-6k,1年以下
,北京,人人行科技有限公司,人人行(借贷宝),2000人以上,2018/5/23 14:29,朝阳区,不限,"移动互联网,金融",[],全职,4477320,10k-15k,1-3年
['三元桥'],北京,北京网信金服信息科技有限公司,网信,500-2000人,2018/4/23 15:08,朝阳区,本科,"金融,移动互联网",[],全职,4465672,8k-15k,1-3年
,北京,北京斯图飞腾科技有限公司,Stratifyd,15-50人,2018/5/21 10:30,朝阳区,本科,数据服务,[],全职,4473714,8k-12k,1-3年
"['清河', '上地']",北京,北京小米科技有限责任公司,小米,2000人以上,2018/5/22 11:04,海淀区,本科,移动互联网,"['金融', '银行', '风控']",全职,3560511,20k-40k,3-5年
"['建外大街', 'CBD', '国贸']",北京,北京恒昌利通投资管理有限公司,恒昌利通,2000人以上,2018/5/21 9:41,朝阳区,本科,金融,"['银行', '征信', '风控', '主管', '建模', '量化']",全职,3691223,10k-20k,1-3年
,北京,北京趣加科技有限公司,FunPlus 趣加游戏,150-500人,2018/5/22 18:21,海淀区,本科,游戏,"['游戏', '资深', '高级', 'SPSS', 'sas']",全职,4329158,12k-24k,3-5年
['马连洼'],北京,微梦创科网络科技（中国）有限公司,新浪微博,2000人以上,2018/5/18 11:50,海淀区,本科,移动互联网,[],全职,4443588,20k-40k,3-5年
,北京,北京链家房地产经纪有限公司,北京链家,2000人以上,2018/5/14 11:02,朝阳区,本科,企业服务、生活服务,[],全职,4537959,8k-12k,1-3年
"['石佛营', '十里堡']",北京,香港绿洲游戏网络科技有限公司,OASIS GAMES绿洲游戏,150-500人,2018/5/22 10:34,朝阳区,本科,移动互联网,['游戏'],全职,960844,7k-14k,1-3年
['三元桥'],北京,北京九斗数据服务有限公司,九斗,15-50人,2018/5/23 10:20,朝阳区,本科,金融,"['金融', '银行', '财务', '证券', '量化']",实习,3751696,6k-8k,应届毕业生
"['柳芳', '和平里', '左家庄']",北京,智协慧同（北京）科技有限公司,ExceedData,15-50人,2018/5/22 12:21,朝阳区,本科,"数据服务,移动互联网",[],全职,4496104,15k-30k,3-5年
"['望京', '大山子', '酒仙桥']",北京,炫一下（北京）科技有限公司,一下科技,500-2000人,2018/5/14 10:13,朝阳区,本科,"移动互联网,文化娱乐",[],全职,3566564,25k-45k,3-5年
"['西北旺', '马连洼', '上地']",北京,中科点击（北京）科技有限公司,中科点击,150-500人,2018/5/21 15:06,海淀区,本科,"移动互联网,数据服务","['媒体', '广告营销', '广告投放', 'SEM']",全职,4509208,10k-15k,3-5年
['安定门'],北京,北京国信达数据技术有限公司,信达泰和,500-2000人,2018/5/15 14:54,东城区,本科,"企业服务,数据服务","['房产服务', '建模']",全职,4409884,10k-15k,3-5年
"['健翔桥', '奥运村', '亚运村']",北京,北京大地云游科技有限公司,大地云游,150-500人,2018/4/27 15:39,朝阳区,硕士,"旅游,数据服务",['旅游'],全职,2768640,8k-12k,1-3年
"['知春路', '中关村', '学院路']",北京,腾讯科技(深圳)有限公司,腾讯,2000人以上,2018/5/22 15:49,海淀区,本科,"移动互联网 ,游戏",[],全职,3383235,16k-32k,3-5年
"['左家庄', '国展', '西坝河']",北京,时空幻境（北京）科技有限公司,时空娱乐,50-150人,2018/5/3 16:57,朝阳区,本科,游戏,"['游戏', '广告营销', '总监', '资深', 'SPSS']",全职,4515019,18k-36k,5-10年
,北京,新奥特(北京)视频技术有限公司,新奥特视频,500-2000人,2018/5/22 9:11,海淀区,本科,"数据服务,文化娱乐",[],全职,4481233,15k-20k,1-3年
"['苏州桥', '万柳', '万泉河']",北京,北京芯盾时代科技有限公司,Trusfort芯盾时代,50-150人,2018/5/23 9:37,海淀区,本科,"移动互联网,信息安全","['金融', '游戏', '数据挖掘']",全职,4005151,15k-30k,3-5年
['三元桥'],北京,北京九斗数据服务有限公司,九斗,15-50人,2018/5/23 10:20,朝阳区,本科,金融,"['金融', '银行', '证券', '量化', '基金']",全职,2982399,6k-10k,1年以下
"['管庄', '常营', '管庄', '朝阳路', '常营', '朝阳路']",北京,北京融英乐知科技有限公司,融英乐知,少于15人,2018/5/6 14:45,朝阳区,大专,"数据服务,企业服务","['金融', '银行', '大数据', '证券', '基金']",全职,3973605,6k-10k,不限
"['百子湾', '大望路', '高碑店']",北京,北京泛钛客科技有限公司,泛钛客,150-500人,2018/5/6 2:03,朝阳区,本科,"金融,数据服务",[],实习,4151990,3k-5k,不限
,北京,深圳市绿源数据服务有限公司,绿源数据,15-50人,2018/4/28 16:58,东城区,本科,"金融,数据服务","['金融', '数据挖掘', '量化']",全职,4500851,6k-9k,不限
"['西三旗', '清河']",北京,北京格灵深瞳信息技术有限公司,格灵深瞳,50-150人,2018/5/23 9:40,海淀区,本科,"企业服务,数据服务",[],全职,4383955,16k-32k,不限
"['上地', '马连洼', '西二旗']",北京,北京小度信息科技有限公司,百度外卖,2000人以上,2018/5/17 14:21,海淀区,本科,"移动互联网,O2O","['电商', '本地生活', '运营']",全职,3403871,15k-30k,1-3年
"['紫竹桥', '车道沟', '万寿寺']",北京,北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,2018/5/15 16:09,海淀区,本科,信息安全,"['信息安全', '大数据']",实习,3872743,2k-3k,不限
"['望京', '来广营', '花家地']",北京,优舫（北京）信息科技有限公司,优信集团,2000人以上,2018/5/21 16:28,朝阳区,本科,"电子商务,移动互联网","['金融', '资深', '数据挖掘', 'SPSS', 'sas']",全职,3318702,10k-20k,1-3年
"['中关村', '苏州街', '苏州桥']",北京,北京车之家信息技术有限公司,汽车之家,2000人以上,2018/5/22 9:20,海淀区,本科,"移动互联网,文化娱乐",[],全职,4339706,25k-35k,3-5年
,北京,拼途（北京）信息技术有限公司,嘀嗒出行,150-500人,2018/5/15 9:52,朝阳区,本科,"移动互联网,O2O",[],全职,4391610,15k-25k,1-3年
"['团结湖', '三里屯', '工体']",北京,北京瓴岳信息技术有限公司,洋钱罐,150-500人,2018/5/23 14:20,朝阳区,本科,"移动互联网,金融",[],全职,4392016,15k-30k,1-3年
"['酒仙桥', '大山子', '望京']",北京,上海淇毓信息科技有限公司,奇虎360金融,500-2000人,2018/5/23 9:53,朝阳区,本科,"移动互联网,金融",[],全职,4303752,25k-35k,3-5年
"['酒仙桥', '大山子', '望京']",北京,上海淇毓信息科技有限公司,奇虎360金融,500-2000人,2018/5/23 9:53,朝阳区,本科,"移动互联网,金融",[],全职,4303752,25k-35k,3-5年
,北京,北京世纪好未来教育科技有限公司,好未来,2000人以上,2018/5/23 10:26,海淀区,本科,"移动互联网,教育","['教育', '高级', 'BI', '业务运营']",全职,4321459,15k-30k,3-5年
,北京,上海蓝色光标品牌顾问有限公司,蓝色光标,2000人以上,2018/5/21 14:26,朝阳区,本科,"广告营销,企业服务",[],全职,4201143,10k-15k,1-3年
['上地'],北京,竞技世界（北京）网络技术有限公司,竞技世界,500-2000人,2018/5/23 10:03,海淀区,本科,"移动互联网,游戏","['旅游', '数值', '游戏开发']",全职,3730903,13k-26k,3-5年
"['中关村', '苏州街', '苏州桥']",北京,北京车之家信息技术有限公司,汽车之家,2000人以上,2018/5/22 10:00,海淀区,本科,"移动互联网,文化娱乐","['汽车', '大数据', '数据挖掘']",全职,4551372,20k-30k,3-5年
"['苏州街', '苏州桥', '中关村']",北京,北京多贝兄弟信息技术有限公司,多贝网,50-150人,2018/5/17 11:12,海淀区,本科,教育,[],实习,4090363,3k-5k,应届毕业生
"['望京', '来广营', '花家地']",北京,北京润农金服科技有限公司,润泽金服,50-150人,2018/5/22 12:36,朝阳区,本科,"移动互联网,金融","['银行', '数据挖掘', '建模']",全职,4542322,15k-30k,3-5年
"['苏州街', '苏州桥', '万泉河']",北京,北京精真估信息技术有限公司,精真估,150-500人,2018/5/14 18:04,海淀区,硕士,"移动互联网,广告营销","['汽车', '大数据', 'BI']",全职,2838561,15k-30k,3-5年
['大望路'],北京,包龙星科技（北京）有限公司,包龙星,50-150人,2018/5/2 7:32,朝阳区,本科,移动互联网、金融,[],全职,4503616,5K-10K,应届毕业生
['上地'],北京,北京斗米优聘科技发展有限公司,斗米,500-2000人,2018/5/23 10:39,海淀区,本科,"移动互联网,O2O",[],全职,4613113,8k-10k,不限
"['北京大学', '中关村', '知春路']",北京,随行付支付有限公司,随行付支付有限公司,500-2000人,2018/5/22 10:12,海淀区,本科,金融,['金融'],全职,4599599,8k-16k,1-3年
,北京,北京小米科技有限责任公司,小米,2000人以上,2018/5/3 20:27,海淀区,本科,移动互联网,"['电商', '大数据', '业务运营', 'sas']",全职,4516508,18k-28k,3-5年
"['朝阳门', '东四', '朝外']",北京,紫梧桐（北京）资产管理有限公司,蛋壳公寓,2000人以上,2018/5/2 15:37,东城区,硕士,O2O,"['房产服务', 'BI', '商业', '数据挖掘']",全职,2975230,15k-25k,3-5年
"['苏州街', '中关村', '苏州桥']",北京,东峡大通（北京）管理咨询有限公司,ofo,2000人以上,2018/5/9 13:44,海淀区,本科,移动互联网,[],全职,4522011,25k-30k,3-5年
"['中关村', '北京大学', '颐和园']",北京,北京爱奇艺科技有限公司,爱奇艺,2000人以上,2018/5/15 18:04,海淀区,硕士,"广告营销,文化娱乐",[],全职,4049730,25k-50k,3-5年
,北京,北京车之家信息技术有限公司,汽车之家,2000人以上,2018/4/25 10:48,海淀区,本科,"移动互联网,文化娱乐","['电商', '广告营销', '大数据', '数据挖掘']",全职,4170020,20k-30k,5-10年
